Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
VIAC,2018-06,-646.00M,252.00M,2.184B,386.00M,219.00M,1.06,1.05,7.576B,2.984B,1.282B,2018-06,1.876B,400.00M,-102.00M,-102.00M,1.237B,454.00M,9.464B,694.00M,2.804B,533.00M,113.00M,3.466B,532.00M,2.167B,20.38B,1.00M,6.048B,3.784B,18.22B,14.34B,14.43B,588.00M,1.338B,3.597B
VIAC,2018-03,-653.00M,147.00M,2.40B,236.00M,173.00M,1.34,1.32,7.552B,3.036B,1.361B,2018-03,1.593B,511.00M,-101.00M,-101.00M,1.259B,493.00M,9.47B,781.00M,3.004B,660.00M,135.00M,3.761B,524.00M,1.983B,20.59B,1.00M,6.191B,4.069B,18.61B,14.40B,14.54B,580.00M,1.334B,3.82B
VIAC,2017-12,-662.00M,285.00M,9.543B,698.00M,152.00M,-0.1,-0.1,7.557B,2.947B,7.221B,2017-12,1.828B,1.923B,-710.00M,-710.00M,1.246B,480.00M,9.464B,2.956B,2.168B,2.327B,325.00M,16.76B,3.988B,1.978B,20.84B,1.00M,6.273B,3.972B,18.86B,14.57B,14.89B,4.265B,1.217B,3.697B
VIAC,2017-09,-726.00M,144.00M,1.862B,609.00M,141.00M,1.48,1.46,7.508B,3.001B,1.309B,2017-09,1.83B,592.00M,-99.00M,-99.00M,1.208B,645.00M,9.08B,729.00M,2.523B,606.00M,172.00M,3.171B,525.00M,2.994B,23.89B,1.00M,6.294B,4.052B,20.90B,17.60B,16.85B,580.00M,1.285B,3.598B
VIAC,2017-06,-741.00M,170.00M,2.004B,286.00M,156.00M,0.14,0.14,7.518B,2.967B,1.253B,2017-06,1.56B,58.00M,-96.00M,-96.00M,1.214B,628.00M,8.898B,690.00M,2.298B,578.00M,169.00M,3.257B,507.00M,2.627B,22.65B,1.00M,5.686B,3.23B,20.03B,16.97B,16.80B,563.00M,1.129B,3.299B
VIAC,2017-03,-753.00M,163.00M,2.074B,53.00M,205.00M,-0.61,-0.61,7.52B,2.943B,1.269B,2017-03,1.201B,-252.00M,-96.00M,-96.00M,1.22B,624.00M,8.90B,726.00M,2.388B,609.00M,138.00M,3.343B,488.00M,2.885B,23.02B,1.00M,5.62B,3.424B,20.14B,17.40B,16.71B,543.00M,1.272B,3.478B
VIAC,2016-12,-767.00M,598.00M,2.138B,473.00M,0,-0.27,-0.27,7.497B,2.935B,1.38B,2016-12,1.427B,-113.00M,-97.00M,-97.00M,1.241B,590.00M,8.902B,592.00M,1.804B,382.00M,104.00M,3.518B,731.00M,3.689B,24.24B,1.00M,6.063B,3.708B,20.55B,18.18B,16.84B,788.00M,1.172B,3.314B
VIAC,2016-09,-739.00M,179.00M,1.788B,55.00M,0,1.08,1.07,12.03B,3.263B,1.296B,2016-09,1.459B,478.00M,-97.00M,-97.00M,1.345B,1.667B,8.902B,721.00M,2.247B,624.00M,145.00M,3.084B,521.00M,5.348B,23.85B,1.00M,5.457B,3.098B,18.50B,18.39B,15.40B,575.00M,1.132B,3.348B
VIAC,2016-06,-750.00M,176.00M,1.758B,186.00M,0,0.94,0.93,12.04B,3.242B,1.218B,2016-06,1.224B,423.00M,-92.00M,-92.00M,1.356B,1.574B,8.223B,651.00M,2.192B,555.00M,173.00M,2.976B,510.00M,5.388B,23.14B,1.00M,5.096B,3.087B,17.75B,18.04B,14.66B,567.00M,1.128B,3.243B
VIAC,2016-03,-759.00M,411.00M,2.272B,23.00M,0,1.03,1.02,12.04B,3.248B,1.316B,2016-03,822.00M,473.00M,-93.00M,-93.00M,1.376B,1.562B,8.226B,765.00M,2.443B,669.00M,206.00M,3.588B,503.00M,5.483B,23.50B,1.00M,5.534B,3.384B,18.02B,17.97B,14.63B,551.00M,1.251B,3.678B
VIAC,2015-12,-770.00M,317.00M,2.02B,222.00M,294.00M,0.56,0.55,7.428B,2.88B,675.00M,2015-12,1.27B,261.00M,-97.00M,-97.00M,1.253B,495.00M,8.226B,588.00M,1.733B,498.00M,97.00M,2.695B,171.00M,5.563B,23.76B,1.00M,5.747B,3.56B,18.20B,18.02B,14.64B,87.00M,1.172B,3.375B
VIAC,2015-09,-714.00M,133.00M,1.842B,323.00M,187.00M,0.89,0.88,12.66B,3.226B,1.415B,2015-09,1.42B,426.00M,-96.00M,-96.00M,1.374B,1.594B,8.476B,753.00M,2.287B,653.00M,211.00M,3.257B,597.00M,5.879B,24.24B,1.00M,5.555B,3.432B,18.36B,18.68B,14.93B,662.00M,1.146B,3.397B
VIAC,2015-06,-718.00M,320.00M,1.907B,414.00M,136.00M,0.68,0.67,12.66B,3.19B,1.312B,2015-06,1.156B,332.00M,-87.00M,-87.00M,1.376B,1.611B,7.686B,641.00M,2.266B,503.00M,165.00M,3.219B,605.00M,5.963B,23.66B,1.00M,5.232B,3.467B,17.70B,18.43B,14.23B,671.00M,1.173B,3.124B
VIAC,2015-03,-729.00M,331.00M,2.142B,21.00M,161.00M,0.79,0.78,12.67B,3.166B,1.358B,2015-03,764.00M,394.00M,-88.00M,-88.00M,1.394B,1.601B,7.693B,721.00M,2.231B,610.00M,203.00M,3.50B,588.00M,6.397B,23.79B,1.00M,5.22B,3.092B,17.39B,18.57B,14.30B,637.00M,1.104B,3.295B
VIAC,2014-12,-735.00M,428.00M,1.834B,636.00M,206.00M,0.8,0.79,12.71B,3.164B,560.00M,2014-12,922.00M,413.00M,-84.00M,-84.00M,1.433B,1.427B,6.476B,342.00M,1.906B,297.00M,98.00M,2.394B,178.00M,6.97B,23.94B,1.00M,5.485B,4.033B,16.96B,18.45B,12.93B,218.00M,1.301B,3.459B
VIAC,2014-09,-547.00M,178.00M,1.936B,451.00M,161.00M,3.08,3.03,12.46B,3.125B,1.431B,2014-09,1.136B,1.639B,-85.00M,-85.00M,1.394B,1.489B,6.508B,746.00M,2.168B,210.00M,110.00M,3.367B,617.00M,7.526B,23.46B,1.00M,5.404B,3.397B,15.93B,18.05B,12.53B,685.00M,1.11B,3.378B
VIAC,2014-06,-523.00M,261.00M,1.798B,401.00M,148.00M,0.77,0.76,12.75B,3.144B,1.39B,2014-06,940.00M,439.00M,-91.00M,-91.00M,1.424B,1.436B,5.846B,730.00M,2.043B,645.00M,217.00M,3.188B,589.00M,9.001B,26.32B,1.00M,5.392B,3.321B,17.04B,20.92B,13.72B,660.00M,1.096B,3.002B
VIAC,2014-03,-543.00M,311.00M,2.121B,546.00M,223.00M,0.8,0.78,14.97B,5.003B,1.449B,2014-03,541.00M,468.00M,-90.00M,-90.00M,2.179B,1.554B,7.448B,791.00M,2.573B,706.00M,234.00M,3.57B,587.00M,8.467B,26.12B,1.00M,5.077B,4.072B,17.65B,21.04B,13.58B,658.00M,1.335B,3.301B
VIAC,2013-12,-545.00M,368.00M,2.122B,495.00M,269.00M,0.78,0.76,12.46B,3.06B,1.449B,2013-12,772.00M,470.00M,-92.00M,-92.00M,1.461B,1.314B,5.94B,735.00M,1.943B,632.00M,200.00M,3.571B,641.00M,9.966B,26.39B,1.00M,5.37B,4.207B,16.42B,21.02B,12.21B,714.00M,1.348B,3.234B
VIAC,2013-09,-723.00M,226.00M,1.801B,362.00M,213.00M,0.82,0.8,15.02B,4.996B,1.501B,2013-09,554.00M,494.00M,-91.00M,-91.00M,2.20B,1.539B,5.944B,764.00M,2.392B,679.00M,226.00M,3.302B,667.00M,9.671B,25.90B,1.00M,4.892B,3.753B,16.22B,21.00B,12.47B,737.00M,1.22B,3.221B
VIAC,2013-06,-565.00M,282.00M,1.892B,474.00M,149.00M,0.78,0.76,15.05B,4.917B,1.477B,2013-06,449.00M,472.00M,-92.00M,-92.00M,2.228B,1.314B,5.949B,775.00M,2.334B,677.00M,234.00M,3.369B,629.00M,9.601B,25.69B,1.00M,4.77B,3.825B,16.09B,20.92B,12.27B,702.00M,1.113B,2.998B
VIAC,2013-03,-566.00M,409.00M,2.474B,566.00M,171.00M,0.71,0.69,15.06B,4.97B,1.566B,2013-03,569.00M,443.00M,-93.00M,-93.00M,2.215B,1.239B,5.901B,800.00M,2.588B,705.00M,234.00M,4.04B,650.00M,9.394B,26.11B,1.00M,5.259B,4.44B,16.72B,20.85B,12.28B,766.00M,1.197B,3.13B
VIAC,2012-12,-569.00M,708.00M,1.447B,18.00M,232.00M,0.62,0.6,15.08B,4.988B,982.00M,2012-12,859.00M,393.00M,-92.00M,-92.00M,2.271B,1.254B,5.904B,540.00M,1.975B,431.00M,147.00M,2.429B,490.00M,10.21B,26.47B,1.00M,5.72B,3.941B,16.25B,20.75B,12.31B,442.00M,1.339B,3.137B
VIAC,2012-09,-404.00M,947.00M,1.717B,20.00M,239.00M,0.61,0.6,15.09B,5.424B,1.549B,2012-09,685.00M,391.00M,-93.00M,-93.00M,2.372B,1.276B,5.907B,788.00M,2.593B,635.00M,236.00M,3.266B,645.00M,10.29B,26.39B,1.00M,5.788B,3.663B,16.10B,20.60B,12.44B,761.00M,1.192B,3.202B
VIAC,2012-06,-434.00M,1.888B,1.753B,901.00M,186.00M,0.66,0.65,15.11B,5.362B,1.576B,2012-06,521.00M,427.00M,-103.00M,-103.00M,2.394B,1.164B,5.90B,792.00M,2.511B,692.00M,228.00M,3.329B,665.00M,10.12B,26.78B,1.00M,6.382B,4.374B,16.66B,20.40B,12.29B,784.00M,309.00M,2.973B
VIAC,2012-03,-420.00M,794.00M,2.347B,22.00M,262.00M,0.56,0.54,15.18B,5.372B,1.449B,2012-03,574.00M,363.00M,-108.00M,-108.00M,2.458B,993.00M,5.902B,688.00M,2.843B,599.00M,201.00M,3.796B,642.00M,10.00B,26.39B,1.00M,5.783B,4.15B,16.39B,20.61B,12.24B,761.00M,508.00M,3.332B
VIAC,2011-12,-439.00M,660.00M,1.766B,24.00M,230.00M,0.57,0.56,15.09B,4.88B,1.41B,2011-12,735.00M,370.00M,-104.00M,-104.00M,2.372B,1.044B,5.958B,788.00M,1.843B,637.00M,182.00M,3.176B,539.00M,9.908B,26.22B,1.00M,5.549B,3.937B,16.31B,20.67B,12.38B,622.00M,1.262B,3.086B
VIAC,2011-09,-273.00M,947.00M,1.81B,30.00M,297.00M,0.51,0.5,15.17B,5.11B,1.555B,2011-09,536.00M,338.00M,-108.00M,-108.00M,2.525B,980.00M,5.961B,703.00M,2.646B,574.00M,217.00M,3.365B,718.00M,9.898B,26.11B,1.00M,5.466B,3.964B,16.22B,20.65B,12.25B,852.00M,374.00M,3.114B
VIAC,2011-06,-252.00M,1.346B,2.03B,31.00M,307.00M,0.59,0.58,15.20B,5.147B,1.556B,2011-06,360.00M,395.00M,-109.00M,-109.00M,2.595B,851.00M,5.964B,734.00M,2.712B,630.00M,230.00M,3.586B,683.00M,9.948B,26.23B,1.00M,5.695B,3.931B,16.28B,20.53B,12.35B,822.00M,372.00M,3.024B
VIAC,2011-03,-266.00M,972.00M,2.276B,26.00M,359.00M,0.3,0.29,15.23B,5.14B,1.234B,2011-03,438.00M,202.00M,-108.00M,-108.00M,2.642B,789.00M,5.968B,437.00M,2.756B,338.00M,122.00M,3.51B,658.00M,9.78B,26.37B,1.00M,5.637B,4.195B,16.59B,20.74B,12.40B,797.00M,376.00M,3.146B
