Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
FISV,2015-06,-66.00M,530.00M,710.00M,5.00M,735.00M,0.27,0.265,7.144B,952.00M,588.00M,2015-06,127.00M,-49.00M,-49.00M,382.00M,712.00M,4.231B,326.00M,463.00M,192.00M,66.00M,1.298B,262.00M,3.143B,9.588B,4.00M,1.714B,1.336B,6.445B,7.874B,5.109B,262.00M,268.00M,746.00M
FISV,2015-03,-71.00M,296.00M,723.00M,95.00M,748.00M,0.375,0.365,7.178B,0,552.00M,2015-03,178.00M,-40.00M,-40.00M,338.00M,720.00M,3.757B,314.00M,548.00M,274.00M,96.00M,1.275B,238.00M,3.218B,9.335B,4.00M,1.498B,1.501B,6.117B,7.837B,4.616B,238.00M,264.00M,765.00M
FISV,2014-12,-63.00M,294.00M,752.00M,92.00M,750.00M,0.3766,0.365,7.212B,0,564.00M,2014-12,181.00M,-41.00M,-41.00M,317.00M,700.00M,3.698B,317.00M,452.00M,276.00M,97.00M,1.316B,247.00M,3.295B,9.308B,4.00M,1.444B,1.486B,6.013B,7.864B,4.527B,247.00M,237.00M,798.00M
FISV,2014-09,-57.00M,409.00M,705.00M,92.00M,655.00M,0.48,0.475,7.254B,0,558.00M,2014-09,239.00M,-41.00M,-41.00M,304.00M,693.00M,3.756B,315.00M,494.00M,274.00M,120.00M,1.263B,243.00M,3.462B,9.438B,4.00M,1.579B,1.397B,5.976B,7.859B,4.579B,243.00M,252.00M,748.00M
FISV,2014-06,-49.00M,329.00M,703.00M,92.00M,656.00M,0.33,0.325,7.287B,0,550.00M,2014-06,166.00M,-40.00M,-40.00M,300.00M,680.00M,3.756B,307.00M,493.00M,267.00M,101.00M,1.253B,243.00M,3.475B,9.403B,4.00M,1.525B,1.368B,5.928B,7.878B,4.56B,243.00M,303.00M,730.00M
FISV,2014-03,-54.00M,307.00M,721.00M,92.00M,665.00M,0.33,0.325,7.316B,0,513.00M,2014-03,168.00M,-41.00M,-41.00M,284.00M,717.00M,3.756B,271.00M,569.00M,230.00M,66.00M,1.234B,242.00M,3.443B,9.473B,4.00M,1.547B,1.438B,6.03B,7.926B,4.592B,242.00M,336.00M,752.00M
FISV,2013-12,-60.00M,400.00M,700.00M,92.00M,674.00M,0.4305,0.4305,7.358B,0,563.00M,2013-12,221.00M,-40.00M,-40.00M,266.00M,713.00M,3.756B,297.00M,401.00M,257.00M,110.00M,1.263B,266.00M,3.585B,9.513B,4.00M,1.572B,1.332B,5.928B,7.941B,4.596B,266.00M,251.00M,751.00M
FISV,2013-09,-63.00M,321.00M,684.00M,2.00M,577.00M,0.305,0.3,7.397B,0,517.00M,2013-09,159.00M,-41.00M,-41.00M,259.00M,683.00M,3.929B,280.00M,517.00M,239.00M,79.00M,1.201B,237.00M,3.46B,9.456B,2.00M,1.527B,1.228B,5.996B,7.929B,4.768B,237.00M,300.00M,710.00M
FISV,2013-06,-67.00M,320.00M,680.00M,2.00M,577.00M,0.285,0.28,7.44B,893.00M,518.00M,2013-06,151.00M,-41.00M,-41.00M,255.00M,694.00M,3.951B,273.00M,484.00M,232.00M,81.00M,1.198B,245.00M,3.463B,9.434B,2.00M,1.454B,1.173B,5.971B,7.98B,4.798B,245.00M,278.00M,691.00M
FISV,2013-03,-62.00M,356.00M,712.00M,2.00M,572.00M,0.22,0.215,7.483B,865.00M,440.00M,2013-03,117.00M,-41.00M,-41.00M,258.00M,711.00M,4.047B,211.00M,519.00M,170.00M,58.00M,1.152B,229.00M,3.497B,9.563B,2.00M,1.453B,1.19B,6.066B,8.11B,4.876B,229.00M,295.00M,674.00M
FISV,2012-12,-60.00M,358.00M,649.00M,2.00M,526.00M,0.3355,0.33,6.449B,0,496.00M,2012-12,179.00M,-38.00M,-38.00M,248.00M,638.00M,3.228B,287.00M,430.00M,249.00M,93.00M,1.145B,209.00M,3.417B,8.497B,4.00M,1.443B,1.105B,5.08B,7.054B,3.975B,209.00M,313.00M,661.00M
FISV,2012-09,-61.00M,307.00M,636.00M,2.00M,466.00M,0.2575,0.255,6.501B,0,471.00M,2012-09,139.00M,-48.00M,-48.00M,256.00M,603.00M,3.447B,265.00M,459.00M,217.00M,80.00M,1.107B,206.00M,3.258B,8.453B,2.00M,1.325B,1.051B,5.195B,7.128B,4.144B,206.00M,84.00M,643.00M
FISV,2012-06,-73.00M,302.00M,626.00M,178.00M,455.00M,0.295,0.2925,6.532B,0,461.00M,2012-06,161.00M,-38.00M,-38.00M,256.00M,610.00M,3.237B,257.00M,602.00M,219.00M,60.00M,1.087B,204.00M,3.253B,8.416B,2.00M,1.283B,1.235B,5.163B,7.133B,3.928B,204.00M,94.00M,606.00M
FISV,2012-03,-62.00M,311.00M,653.00M,178.00M,490.00M,0.2375,0.235,6.572B,0,444.00M,2012-03,132.00M,-43.00M,-43.00M,260.00M,620.00M,3.218B,239.00M,407.00M,196.00M,67.00M,1.097B,205.00M,3.215B,8.484B,2.00M,1.316B,1.353B,5.269B,7.168B,3.916B,205.00M,85.00M,650.00M
FISV,2011-12,-78.00M,337.00M,625.00M,179.00M,483.00M,0.2552,0.2552,6.601B,0,488.00M,2011-12,143.00M,-44.00M,-44.00M,258.00M,617.00M,3.216B,275.00M,467.00M,231.00M,86.00M,1.113B,213.00M,3.258B,8.548B,2.00M,1.356B,1.384B,5.29B,7.192B,3.906B,213.00M,291.00M,666.00M
FISV,2011-09,-79.00M,281.00M,631.00M,4.00M,402.00M,0.225,0.2225,6.659B,0,432.00M,2011-09,127.00M,-45.00M,-45.00M,262.00M,644.00M,3.514B,243.00M,533.00M,174.00M,55.00M,1.063B,189.00M,3.152B,8.451B,2.00M,1.211B,1.042B,5.299B,7.24B,4.257B,189.00M,95.00M,579.00M
FISV,2011-06,-47.00M,675.00M,624.00M,303.00M,333.00M,0.1575,0.155,6.247B,0,441.00M,2011-06,90.00M,-49.00M,-49.00M,272.00M,636.00M,3.35B,251.00M,518.00M,142.00M,49.00M,1.065B,190.00M,3.086B,8.396B,2.00M,1.523B,1.154B,5.31B,6.873B,4.156B,190.00M,0,547.00M
FISV,2011-03,-41.00M,517.00M,624.00M,3.00M,349.00M,0.1925,0.19,6.283B,0,424.00M,2011-03,112.00M,-45.00M,-45.00M,276.00M,648.00M,3.352B,221.00M,594.00M,176.00M,64.00M,1.048B,203.00M,3.138B,8.257B,2.00M,1.346B,946.00M,5.119B,6.911B,4.173B,203.00M,0,528.00M
