Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
HII,2013-09,-1.078B,895.00M,1.333B,0,139.00M,1.38,1.36,1.413B,0,304.00M,2013-09,340.00M,69.00M,-28.00M,-28.00M,1.964B,0,1.743B,118.00M,360.00M,99.00M,30.00M,1.637B,186.00M,935.00M,6.279B,1.00M,2.531B,1.402B,5.344B,3.748B,3.942B,186.00M,360.00M,1.055B
HII,2013-06,-1.096B,623.00M,1.384B,52.00M,108.00M,1.14,1.12,1.418B,3.347B,299.00M,2013-06,321.00M,57.00M,-29.00M,-29.00M,1.99B,0,1.765B,114.00M,287.00M,87.00M,30.00M,1.683B,185.00M,873.00M,6.047B,1.00M,2.269B,1.22B,5.174B,3.778B,3.954B,185.00M,287.00M,1.101B
HII,2013-03,-1.224B,652.00M,1.299B,38.00M,114.00M,0.88,0.87,1.423B,3.193B,263.00M,2013-03,310.00M,44.00M,-30.00M,-30.00M,2.004B,113.00M,1.779B,93.00M,247.00M,65.00M,21.00M,1.562B,170.00M,707.00M,6.251B,1.00M,2.391B,1.177B,5.544B,3.86B,4.367B,170.00M,247.00M,1.199B
HII,2012-12,-1.226B,1.057B,1.489B,51.00M,134.00M,1.01,0.99,1.429B,0,334.00M,2012-12,288.00M,50.00M,-29.00M,-29.00M,2.034B,113.00M,1.779B,101.00M,377.00M,77.00M,27.00M,1.823B,233.00M,667.00M,6.392B,0,2.484B,1.384B,5.725B,3.908B,4.341B,233.00M,377.00M,905.00M
HII,2012-09,-804.00M,766.00M,1.373B,43.00M,101.00M,0.26,0.26,1.396B,0,223.00M,2012-09,332.00M,13.00M,-29.00M,-29.00M,1.988B,102.00M,1.794B,59.00M,292.00M,37.00M,24.00M,1.596B,164.00M,1.038B,5.863B,0,2.226B,1.239B,4.825B,3.637B,3.586B,164.00M,292.00M,883.00M
HII,2012-06,-821.00M,669.00M,1.443B,36.00M,62.00M,1.01,1,1.401B,0,278.00M,2012-06,357.00M,50.00M,-29.00M,-29.00M,1.992B,0,1.808B,102.00M,314.00M,77.00M,27.00M,1.721B,176.00M,994.00M,5.812B,0,2.167B,1.217B,4.818B,3.645B,3.601B,176.00M,314.00M,878.00M
HII,2012-03,-834.00M,551.00M,1.341B,29.00M,0,0.67,0.67,1.406B,0,227.00M,2012-03,384.00M,33.00M,-30.00M,-30.00M,2.005B,0,1.822B,77.00M,293.00M,50.00M,17.00M,1.568B,150.00M,918.00M,5.824B,0,2.156B,1.252B,4.906B,3.668B,3.654B,150.00M,293.00M,954.00M
HII,2011-12,-862.00M,915.00M,1.471B,29.00M,0,1.29,1.29,1.448B,0,264.00M,2011-12,380.00M,63.00M,-29.00M,-29.00M,2.033B,0,1.83B,101.00M,380.00M,85.00M,22.00M,1.735B,163.00M,859.00M,6.069B,0,2.268B,1.372B,5.21B,3.801B,3.838B,163.00M,380.00M,711.00M
HII,2011-09,-483.00M,536.00M,1.339B,29.00M,0,-5.07,-5.07,1.406B,0,254.00M,2011-09,463.00M,-248.00M,-30.00M,-30.00M,1.979B,0,1.837B,101.00M,287.00M,-220.00M,28.00M,1.593B,153.00M,1.155B,5.715B,0,2.082B,1.207B,4.56B,3.633B,3.353B,153.00M,287.00M,781.00M
HII,2011-06,-491.00M,381.00M,1.307B,29.00M,0,0.81,0.8,1.711B,0,256.00M,2011-06,389.00M,40.00M,-30.00M,-30.00M,1.985B,0,1.844B,87.00M,255.00M,61.00M,21.00M,1.563B,169.00M,1.411B,5.937B,0,1.994B,1.184B,4.526B,3.943B,3.342B,169.00M,255.00M,898.00M
HII,2011-03,-498.00M,225.00M,1.45B,29.00M,0,0.92,0.92,1.716B,0,234.00M,2011-03,372.00M,45.00M,-15.00M,-15.00M,2.006B,0,1.851B,85.00M,252.00M,70.00M,25.00M,1.684B,149.00M,1.362B,5.805B,0,1.832B,1.124B,4.443B,3.973B,3.319B,149.00M,252.00M,896.00M
