Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Research and Development Expense,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CCI,2018-03,-4.00M,220.00M,433.00M,130.00M,465.00M,0.21,0.21,15.93B,20.81B,866.00M,2018-03,0,114.00M,-159.00M,-159.00M,13.05B,0,15.62B,358.00M,592.00M,118.00M,4.00M,0,1.299B,134.00M,12.83B,32.25B,4.00M,1.074B,1.187B,19.42B,31.18B,18.23B,508.00M,248.00M,402.00M
CCI,2017-12,-4.00M,314.00M,418.00M,115.00M,457.00M,0.17,0.17,15.98B,20.43B,719.00M,2017-12,0,20.00M,-155.00M,-155.00M,12.93B,0,16.04B,232.00M,720.00M,34.00M,14.00M,0,1.137B,126.00M,12.34B,32.23B,4.00M,1.134B,1.292B,19.89B,31.10B,18.60B,487.00M,249.00M,398.00M
CCI,2017-09,-4.959M,6.719B,388.00M,114.20M,387.45M,0.22,0.21,10.79B,17.85B,675.00M,2017-09,0,115.00M,-143.00M,-143.00M,10.60B,0,15.09B,279.00M,547.23M,118.00M,3.00M,0,1.063B,100.00M,12.67B,31.01B,4.08M,7.475B,1.049B,18.34B,23.54B,17.29B,396.00M,179.34M,317.86M
CCI,2017-06,-5.183M,199.66M,373.00M,114.93M,387.06M,0.31,0.31,10.87B,17.54B,665.00M,2017-06,0,112.00M,-141.00M,-141.00M,10.51B,0,13.73B,271.00M,495.92M,117.00M,5.00M,0,1.038B,98.00M,7.590B,24.48B,3.661M,951.34M,997.91M,16.89B,23.53B,15.90B,394.00M,178.93M,305.98M
CCI,2017-03,-5.713M,205.19M,364.00M,112.88M,366.76M,0.33,0.33,10.42B,17.12B,652.00M,2017-03,0,119.00M,-134.00M,-134.00M,10.29B,0,13.38B,262.00M,422.56M,123.00M,4.00M,0,1.016B,101.00M,7.363B,23.78B,3.614M,916.45M,902.20M,16.41B,22.86B,15.51B,390.00M,154.75M,302.70M
CCI,2016-12,-5.888M,567.60M,392.71M,101.75M,353.00M,0.35,0.35,9.408B,16.42B,639.48M,2016-12,0,124.74M,-128.80M,-128.80M,9.805B,0,12.07B,273.11M,506.60M,128.94M,4.203M,0,1.032B,92.09M,7.557B,22.68B,3.605M,1.325B,961.36M,15.12B,21.35B,14.16B,366.37M,188.52M,373.53M
CCI,2016-09,-5.541M,156.22M,365.98M,101.36M,358.68M,0.26,0.26,9.487B,16.12B,626.04M,2016-09,0,98.37M,-129.74M,-129.74M,9.714B,0,12.49B,255.27M,437.69M,103.41M,5.041M,0,992.02M,89.94M,6.754B,22.17B,3.473M,839.68M,897.74M,15.42B,21.33B,14.52B,370.76M,148.92M,276.26M
CCI,2016-06,-4.006M,202.34M,348.72M,100.34M,364.01M,0.22,0.22,9.525B,15.87B,613.69M,2016-06,0,86.06M,-129.26M,-129.26M,9.670B,0,12.33B,246.28M,411.61M,89.94M,3.884M,0,962.41M,91.39M,6.948B,22.15B,3.473M,817.62M,875.96M,15.20B,21.34B,14.33B,367.41M,143.08M,229.02M
CCI,2016-03,-4.977M,175.70M,333.59M,87.82M,332.71M,0.11,0.11,9.238B,15.56B,600.79M,2016-03,0,47.84M,-126.20M,-126.20M,9.559B,1.106B,11.78B,225.34M,391.41M,51.71M,3.872M,0,934.38M,97.58M,7.153B,21.72B,3.473M,820.88M,811.95M,14.57B,20.90B,13.75B,375.46M,141.57M,254.67M
CCI,2015-12,-4.398M,178.81M,342.00M,106.22M,322.62M,0.39,0.39,9.293B,15.38B,603.83M,2015-12,0,141.07M,-127.61M,-127.61M,9.580B,32.32M,12.04B,247.23M,426.53M,100.65M,-42.08M,0,945.84M,87.04M,7.089B,21.94B,3.436M,981.24M,855.37M,14.85B,20.96B,13.99B,356.60M,159.63M,313.30M
CCI,2015-09,-3.754M,184.12M,333.86M,102.19M,314.65M,0.28,0.28,9.364B,15.10B,584.25M,2015-09,0,103.78M,-125.34M,-125.34M,9.499B,35.12M,12.04B,245.89M,407.71M,100.50M,-3.801M,0,918.11M,76.70M,7.240B,22.00B,3.437M,1.024B,824.54M,14.76B,20.97B,13.93B,338.36M,157.02M,324.57M
CCI,2015-06,-6.866M,338.61M,326.43M,94.70M,313.36M,3.43,3.42,8.792B,14.46B,573.01M,2015-06,0,1.153B,-126.65M,-126.65M,9.042B,38.15M,11.04B,246.73M,372.19M,162.38M,-4.144M,0,899.44M,73.12M,7.404B,21.01B,3.437M,1.118B,780.24M,13.61B,19.89B,12.83B,326.28M,153.91M,253.34M
CCI,2015-03,8.304M,240.15M,319.13M,116.00M,327.27M,0.34,0.34,8.866B,14.75B,581.34M,2015-03,0,122.79M,-126.89M,-126.89M,9.140B,867.17M,11.95B,255.48M,378.69M,110.30M,-1.435M,0,900.47M,74.06M,6.537B,21.11B,3.437M,927.51M,821.96M,14.55B,20.18B,13.72B,325.86M,146.89M,292.56M
CCI,2014-12,15.82M,151.31M,354.82M,113.34M,279.88M,0.41,0.41,8.878B,14.04B,571.05M,2014-12,0,148.07M,-125.83M,-125.83M,8.983B,1.610B,11.81B,254.11M,411.42M,125.50M,-3.126M,0,925.87M,70.12M,6.716B,21.14B,3.437M,1.283B,932.13M,14.41B,19.86B,13.47B,316.94M,162.40M,313.31M
CCI,2014-09,19.01M,238.55M,332.41M,106.67M,327.26M,0.29,0.29,8.887B,14.15B,560.47M,2014-09,0,106.94M,-125.63M,-125.63M,8.871B,1.532B,11.47B,248.05M,411.63M,97.18M,-1.977M,0,892.88M,65.21M,6.845B,20.78B,3.437M,978.80M,845.57M,13.92B,19.81B,13.08B,312.42M,175.11M,311.80M
CCI,2014-06,26.20M,227.48M,328.93M,105.62M,320.13M,0.07,0.07,8.862B,14.01B,549.31M,2014-06,0,34.01M,-128.26M,-128.26M,8.888B,1.459B,11.46B,239.41M,370.12M,22.20M,-3.101M,0,878.24M,63.32M,6.861B,20.67B,3.437M,947.75M,795.88M,13.79B,19.72B,13.00B,309.90M,132.53M,304.02M
CCI,2014-03,4.059M,200.54M,300.95M,105.47M,255.32M,0.27,0.27,8.932B,13.86B,575.00M,2014-03,0,101.50M,-130.04M,-130.04M,8.927B,651.52M,11.47B,259.96M,347.48M,102.60M,-0.188M,0,875.95M,64.85M,6.918B,20.57B,3.436M,852.27M,708.27M,13.63B,19.72B,12.93B,315.04M,127.05M,245.56M
CCI,2013-12,-23.61M,223.39M,222.86M,103.59M,260.11M,-0.11,-0.11,8.974B,13.68B,418.93M,2013-12,0,-23.55M,-126.69M,-126.69M,8.948B,0,11.49B,208.13M,392.69M,46.16M,102.75M,0,641.79M,41.98M,6.927B,20.59B,3.439M,892.68M,756.39M,13.65B,19.70B,12.90B,210.80M,145.39M,249.92M
CCI,2013-09,-61.34M,218.65M,263.96M,115.38M,248.81M,0.16,0.16,5.962B,11.52B,485.01M,2013-09,0,45.84M,-125.56M,-125.56M,6.904B,153.97M,10.66B,231.10M,315.53M,80.43M,33.96M,0,748.98M,58.50M,2.983B,15.57B,2.927M,999.80M,679.72M,12.57B,14.57B,11.89B,253.91M,119.69M,236.21M
CCI,2013-06,-77.49M,126.89M,249.21M,97.01M,242.42M,0.18,0.18,5.990B,11.36B,485.71M,2013-06,0,52.36M,-123.69M,-123.69M,6.892B,110.76M,10.69B,240.27M,304.76M,89.96M,36.59M,0,734.93M,54.79M,2.911B,15.39B,2.927M,880.07M,644.20M,12.47B,14.51B,11.82B,245.44M,112.16M,201.03M
CCI,2013-03,-52.04M,160.86M,254.98M,94.84M,230.79M,0.05,0.05,6.042B,11.27B,485.08M,2013-03,0,15.46M,-147.81M,-147.81M,6.882B,50.34M,10.74B,240.37M,312.00M,34.44M,17.71M,0,740.06M,58.25M,2.950B,15.37B,2.938M,865.42M,637.63M,12.41B,14.51B,11.77B,244.70M,96.87M,212.73M
CCI,2012-12,-61.79M,441.36M,217.42M,688.06M,241.13M,-0.07,-0.07,6.062B,11.17B,456.67M,2012-12,0,-19.50M,-153.87M,-153.87M,6.918B,976.40M,10.92B,222.19M,308.68M,-80.27M,-70.62M,0,674.09M,58.63M,2.939B,16.09B,2.932M,1.581B,1.238B,13.14B,14.51B,11.90B,234.47M,116.00M,192.83M
CCI,2012-09,-71.63M,118.90M,185.34M,88.09M,220.74M,0.14,0.14,5.170B,9.521B,435.99M,2012-09,0,42.04M,-128.36M,-128.36M,5.381B,96.74M,8.295B,225.26M,222.98M,75.48M,32.30M,0,621.34M,55.86M,2.940B,12.74B,2.932M,777.38M,531.82M,9.794B,11.96B,9.262B,210.73M,48.37M,141.40M
CCI,2012-06,-89.06M,96.18M,171.83M,79.30M,195.33M,0.4,0.4,5.167B,9.371B,413.68M,2012-06,0,116.01M,-128.24M,-128.24M,5.348B,81.66M,8.308B,214.12M,214.49M,48.65M,-68.43M,0,585.51M,47.08M,2.864B,12.60B,2.93M,739.11M,489.12M,9.732B,11.86B,9.243B,199.56M,46.28M,124.15M
CCI,2012-03,-93.04M,1.064B,154.39M,77.78M,174.18M,0.17,0.17,4.358B,8.764B,397.35M,2012-03,0,50.03M,-120.78M,-120.78M,4.836B,104.29M,8.343B,206.95M,173.89M,56.96M,6.695M,0,551.74M,51.00M,2.737B,12.12B,2.929M,1.648B,425.84M,9.388B,10.48B,8.962B,190.40M,31.91M,79.87M
CCI,2011-12,-117.00M,80.12M,148.86M,32.52M,167.24M,0.15,0.15,4.214B,8.685B,370.62M,2011-12,0,48.91M,-55.48M,-55.48M,4.861B,97.56M,6.853B,187.08M,202.35M,49.52M,0.584M,0,519.47M,44.57M,2.691B,10.55B,307.88M,599.15M,402.11M,7.853B,9.946B,7.451B,183.53M,32.06M,77.26M
CCI,2011-09,-140.60M,75.52M,146.84M,33.61M,174.91M,0.16,0.15,4.244B,8.573B,367.04M,2011-09,0,51.28M,-126.94M,-126.94M,4.864B,67.61M,6.903B,185.60M,168.32M,54.21M,2.825M,0,513.88M,42.92M,2.313B,10.44B,2.845M,522.28M,376.83M,8.130B,9.921B,7.753B,181.44M,29.66M,64.76M
CCI,2011-06,-141.75M,108.12M,147.05M,30.71M,176.01M,0.09,0.09,4.994B,8.474B,353.29M,2011-06,0,30.87M,-126.28M,-126.28M,4.111B,62.12M,6.786B,173.84M,174.86M,36.77M,5.755M,0,500.34M,41.26M,2.369B,10.39B,2.871M,511.94M,381.57M,8.017B,9.873B,7.635B,179.45M,32.69M,57.09M
