Ticker,Date,Accrued Comprehensive Inc,Cash and Short Term Investments,Cost of Goods Sold,Current Debt & Capital Lease Obligation,Current Deferred Liabilities,EPS Basic,EPS Diluted,Goodwill and Intangibles,Gross PP&E,Gross Profit,Income (Quarterly),Inventories,Net Income,Net Non-Operating Interest Income Expense,Net Operating Interest Income,Net PP&E,Non-Current Deferred Liabilities,Non-Current Portion of LTD and Capital Lease Obligation,Operating Income,Payables and Accrued Expenses,Pre-Tax Income,Provision for Income Taxes,Revenue,SG&A Expense,Shareholders Equity,Total Assets,Total Capital Stock,Total Current Assets,Total Current Liabilities,Total Liabilities,Total Long Term Assets,Total Long Term Liabilities,Total Operating Expenses,Total Payables,Total Receivables
CBRE,2018-06,-648.49M,531.48M,3.959B,2.071B,76.22M,0.67,0.67,4.855B,1.376B,1.153B,2018-06,0,228.67M,-25.40M,-25.40M,705.47M,187.06M,1.763B,213.00M,2.293B,299.95M,70.32M,5.111B,826.28M,4.454B,12.54B,3.398M,6.107B,5.381B,8.019B,6.429B,2.637B,939.68M,1.664B,4.970B
CBRE,2018-03,-483.77M,642.85M,3.620B,1.611B,88.08M,0.44,0.44,4.677B,1.285B,1.054B,2018-03,0,150.29M,-25.24M,-25.24M,633.67M,165.56M,1.758B,213.59M,2.164B,196.29M,46.16M,4.674B,732.24M,4.358B,11.91B,3.397M,5.754B,4.870B,7.489B,6.153B,2.619B,840.40M,1.571B,4.545B
CBRE,2017-12,-552.41M,751.77M,4.151B,910.79M,100.62M,0.5,0.49,4.654B,0,1.349B,2017-12,0,159.22M,-30.00M,-30.00M,617.74M,147.22M,2.000B,405.22M,2.723B,428.49M,266.98M,5.500B,834.53M,4.114B,11.72B,3.395M,5.631B,4.713B,7.544B,6.088B,2.831B,943.63M,1.644B,4.363B
CBRE,2017-09,-580.76M,955.60M,3.598B,1.416B,0,0.59,0.58,4.536B,0,1.040B,2017-09,0,199.09M,-31.35M,-31.35M,574.27M,125.78M,2.552B,232.78M,2.315B,277.20M,77.07M,4.639B,704.95M,3.795B,11.65B,3.395M,5.805B,4.551B,7.800B,5.847B,3.249B,807.54M,1.588B,4.344B
CBRE,2017-06,-646.91M,535.68M,3.410B,1.055B,0,0.6,0.59,4.495B,0,1.030B,2017-06,0,201.78M,-34.00M,-34.00M,556.48M,96.78M,2.550B,217.03M,2.013B,272.90M,69.89M,4.440B,712.62M,3.540B,10.61B,3.379M,4.824B,3.798B,7.023B,5.782B,3.226B,813.00M,1.469B,3.779B
CBRE,2017-03,-737.23M,533.28M,3.146B,791.48M,0,0.41,0.4,4.423B,0,904.49M,2017-03,0,137.02M,-31.60M,-31.60M,551.63M,78.14M,2.549B,203.83M,1.898B,192.74M,53.82M,4.051B,606.63M,3.212B,9.927B,3.379M,4.245B,3.473B,6.669B,5.682B,3.196B,700.66M,1.430B,3.240B
CBRE,2016-12,-791.02M,762.58M,6.900B,1.255B,0,0.78,0.78,4.392B,0,1.221B,2016-12,0,265.08M,-33.30M,-33.30M,560.76M,70.72M,2.548B,354.16M,2.395B,397.55M,131.32M,8.121B,769.96M,3.014B,10.78B,3.373M,5.122B,4.525B,7.722B,5.657B,3.197B,866.90M,1.505B,3.927B
CBRE,2016-09,-585.34M,446.35M,2.253B,1.747B,0,0.31,0.31,4.460B,0,940.70M,2016-09,0,104.16M,-36.25M,-36.25M,550.78M,85.36M,2.615B,161.45M,2.021B,162.27M,51.41M,3.193B,686.53M,2.935B,10.78B,3.373M,5.055B,4.567B,7.795B,5.721B,3.228B,779.26M,1.412B,4.130B
CBRE,2016-06,-572.18M,431.77M,2.254B,1.038B,0,0.36,0.36,4.457B,0,953.30M,2016-06,0,121.67M,-33.92M,-33.92M,533.58M,85.03M,2.625B,182.59M,1.931B,187.48M,64.04M,3.208B,680.44M,2.855B,9.923B,3.356M,4.246B,3.743B,7.019B,5.676B,3.276B,770.71M,1.428B,3.314B
CBRE,2016-03,-471.36M,489.23M,2.014B,1.034B,0,0.25,0.24,4.550B,0,833.12M,2016-03,0,82.17M,-33.33M,-33.33M,528.35M,85.53M,2.635B,102.76M,1.962B,134.76M,50.12M,2.847B,643.37M,2.818B,9.835B,3.353M,4.087B,3.696B,6.968B,5.748B,3.272B,730.36M,1.410B,3.143B
CBRE,2015-12,-485.68M,540.40M,2.531B,1.785B,0,0.54,0.53,4.536B,1.145B,1.170B,2015-12,2.796M,180.04M,-34.36M,-34.36M,529.82M,100.36M,2.645B,206.35M,2.433B,297.20M,114.61M,3.700B,864.77M,2.713B,11.02B,3.342M,5.305B,4.994B,8.259B,5.713B,3.265B,963.37M,1.566B,4.298B
CBRE,2015-09,-446.45M,504.24M,1.774B,1.031B,0,0.45,0.44,4.524B,1.017B,938.90M,2015-09,1.899M,149.12M,-29.54M,-29.54M,503.67M,204.03M,2.684B,236.95M,1.863B,222.86M,72.87M,2.713B,626.90M,2.546B,9.555B,3.342M,3.980B,3.604B,6.966B,5.576B,3.362B,701.95M,1.320B,2.884B
CBRE,2015-06,-370.73M,406.10M,1.488B,760.01M,0,0.38,0.37,3.120B,942.19M,902.53M,2015-06,5.122M,125.03M,-24.75M,-24.75M,484.03M,167.29M,1.734B,221.77M,1.186B,209.63M,76.47M,2.391B,610.16M,2.460B,7.460B,3.331M,3.343B,2.595B,4.957B,4.117B,2.362B,680.76M,764.52M,2.405B
CBRE,2015-03,-430.55M,444.00M,1.291B,1.214B,0,0.28,0.28,3.056B,0,761.73M,2015-03,32.85M,92.94M,-23.92M,-23.92M,479.75M,152.74M,1.734B,160.10M,1.203B,150.04M,56.90M,2.053B,531.78M,2.259B,7.626B,3.33M,3.594B,2.973B,5.321B,4.032B,2.348B,601.62M,702.12M,2.648B
CBRE,2014-12,-324.02M,740.88M,1.706B,548.46M,0,0.62,0.61,3.136B,0,1.081B,2014-12,13.20M,204.28M,-25.80M,-25.80M,497.93M,42.60M,1.809B,268.07M,1.670B,298.11M,92.44M,2.787B,743.34M,2.260B,7.568B,3.33M,3.372B,2.929B,5.267B,4.196B,2.338B,812.78M,880.66M,2.308B
CBRE,2014-09,-217.20M,685.52M,1.429B,850.89M,0,0.32,0.32,3.130B,0,846.09M,2014-09,61.82M,107.10M,-26.24M,-26.24M,455.86M,125.94M,2.119B,177.90M,1.183B,179.00M,69.30M,2.275B,601.03M,2.146B,7.530B,3.328M,3.461B,2.642B,5.347B,4.069B,2.705B,668.18M,711.10M,2.305B
CBRE,2014-06,-111.10M,453.19M,1.314B,1.140B,0,0.32,0.32,3.152B,0,812.33M,2014-06,19.13M,105.46M,-27.32M,-27.32M,455.32M,134.77M,1.832B,182.84M,1.148B,194.31M,64.11M,2.127B,566.20M,2.133B,7.472B,3.321M,3.338B,2.876B,5.297B,4.133B,2.422B,629.50M,770.49M,2.413B
CBRE,2014-03,-133.55M,491.07M,1.161B,754.22M,0,0.21,0.2,3.135B,0,699.38M,2014-03,58.64M,67.66M,-26.44M,-26.44M,446.66M,143.19M,1.856B,105.78M,1.117B,105.84M,37.90M,1.861B,528.40M,1.990B,6.843B,3.32M,2.762B,2.380B,4.815B,4.081B,2.435B,593.60M,734.09M,1.777B
CBRE,2013-12,-146.12M,550.35M,1.277B,621.36M,0,0.35,0.34,3.132B,0,956.85M,2013-12,0,114.65M,-26.08M,-26.08M,458.60M,160.78M,1.867B,265.17M,1.441B,182.08M,66.24M,2.234B,638.70M,1.896B,6.998B,3.319M,2.880B,2.606B,5.062B,4.119B,2.457B,691.68M,828.63M,1.868B
CBRE,2013-09,-156.97M,573.28M,1.032B,419.98M,0,0.29,0.28,2.700B,0,701.52M,2013-09,0,94.44M,-26.30M,-26.30M,394.26M,211.76M,1.879B,157.38M,939.53M,150.29M,56.13M,1.734B,496.62M,1.758B,6.177B,3.314M,2.559B,1.843B,4.341B,3.618B,2.498B,544.14M,536.74M,1.515B
CBRE,2013-06,-201.67M,517.34M,1.019B,754.04M,0,0.21,0.21,2.639B,806.80M,723.19M,2013-06,40.98M,69.90M,-36.04M,-36.04M,369.70M,192.91M,1.915B,180.13M,885.88M,116.94M,45.82M,1.742B,499.46M,1.620B,6.348B,3.313M,2.799B,2.133B,4.637B,3.549B,2.504B,543.06M,562.10M,1.823B
CBRE,2013-03,-185.45M,612.61M,861.22M,1.012B,0,0.11,0.11,2.647B,671.58M,613.85M,2013-03,83.49M,37.55M,-40.37M,-40.37M,362.42M,187.29M,2.131B,98.02M,928.43M,59.67M,19.00M,1.475B,469.54M,1.575B,6.888B,3.312M,3.233B,2.454B,5.182B,3.655B,2.728B,515.82M,597.82M,2.113B
CBRE,2012-12,-165.04M,1.191B,1.132B,1.208B,0,0.53,0.53,2.676B,0,874.28M,2012-12,130.50M,173.00M,-41.16M,-41.16M,379.18M,191.96M,2.544B,232.07M,1.122B,238.88M,82.97M,2.006B,597.45M,1.539B,7.810B,3.301M,4.085B,2.972B,6.128B,3.725B,3.155B,642.20M,582.29M,2.329B
CBRE,2012-09,-170.86M,874.40M,915.24M,756.72M,0,0.12,0.12,2.615B,0,641.90M,2012-09,56.82M,39.71M,-41.76M,-41.76M,334.86M,248.42M,2.540B,119.44M,868.42M,64.86M,22.16M,1.557B,482.36M,1.340B,6.769B,3.292M,3.037B,2.144B,5.250B,3.732B,3.105B,522.46M,515.37M,1.680B
CBRE,2012-06,-184.42M,812.38M,908.14M,682.24M,0,0.24,0.23,2.601B,0,692.97M,2012-06,0,75.87M,-42.83M,-42.83M,299.31M,244.77M,2.618B,172.26M,1.180B,130.38M,54.78M,1.601B,482.38M,1.255B,6.576B,3.282M,2.829B,1.978B,5.141B,3.748B,3.163B,520.71M,895.34M,1.565B
CBRE,2012-03,-138.44M,830.85M,787.56M,683.40M,0,0.08,0.08,2.634B,0,562.43M,2012-03,0,26.98M,-41.68M,-41.68M,287.55M,248.29M,2.617B,75.25M,1.211B,55.36M,25.41M,1.350B,440.72M,1.212B,6.540B,3.28M,2.782B,1.993B,5.137B,3.758B,3.145B,487.18M,887.41M,1.526B
CBRE,2011-12,-158.44M,1.247B,1.009B,972.16M,0,0.25,0.25,2.623B,0,754.68M,2011-12,0,79.76M,-40.86M,-40.86M,295.49M,148.97M,2.632B,115.18M,1.148B,150.03M,72.07M,1.764B,603.65M,1.151B,7.219B,3.28M,3.550B,2.660B,5.802B,3.669B,3.142B,639.50M,603.40M,1.855B
CBRE,2011-09,-136.90M,779.12M,894.61M,930.14M,0,0.2,0.2,2.096B,0,639.86M,2011-09,0,63.81M,-36.59M,-36.59M,249.89M,28.08M,2.466B,139.41M,836.74M,107.32M,47.29M,1.534B,469.14M,1.082B,6.415B,0,3.226B,2.228B,5.057B,3.189B,2.829B,500.45M,495.83M,1.697B
CBRE,2011-06,-56.16M,752.11M,839.82M,609.36M,0,0.19,0.19,1.741B,0,582.40M,2011-06,0,61.22M,-32.31M,-32.31M,216.58M,81.22M,2.134B,124.16M,1.004B,114.94M,46.34M,1.422B,432.86M,1.083B,5.283B,3.25M,2.379B,1.631B,4.043B,2.904B,2.412B,458.24M,778.86M,1.313B
CBRE,2011-03,-64.40M,427.64M,713.76M,515.07M,0,0.11,0.11,1.675B,0,471.35M,2011-03,0,34.37M,-31.05M,-31.05M,193.37M,80.55M,1.808B,71.15M,1.044B,57.25M,23.41M,1.185B,377.02M,996.51M,4.793B,3.247M,1.969B,1.582B,3.644B,2.824B,2.062B,400.20M,772.24M,1.202B
